price_discovery,best_ask_price_difference
0.7810066499901623,1.351565
0.8061798823694145,1.263965
0.2240128821930989,1.418925
0.7937301103457348,1.295075
-0.14480127834105372,1.754075
-0.11114803732284151,1.734575
0.7645776499571438,1.32228
-0.11520265201456548,1.73933
-0.11429409047174488,1.752195
0.7786751058007131,1.21617
0.92764786220714,0.62723
0.614470195600201,1.325705
-0.02571216573959556,1.70256
0.5458922998209519,1.412855
0.2394821763386843,1.53369
0.8229394647016272,1.27888
0.5462766208354849,0.952575
0.8020578122699201,1.32545
0.18350827649494872,1.657505
-0.10097758046434158,1.73267
-0.12273287259499077,1.76921
0.6915923859178816,1.502135
0.7821203262412266,1.35767
0.7551183450913657,1.340555
0.3981616323987456,1.479535
0.2221376706478262,1.62449
0.587696081739997,1.140855
0.5484055366189389,1.46806
0.7954497905271136,1.33854
-0.06418774387316062,1.67404
